帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:35
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,J_賀凱🏄3/16,2024/03/15,11:42:04,請問有協助處理了嗎
Account,AI自動回應訊息,2024/03/15,11:42:04,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,J_賀凱🏄3/16,2024/03/15,11:42:23,照片已傳送
Account,AI自動回應訊息,2024/03/15,11:42:24,"J_賀凱🏄Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,J_賀凱🏄3/16,2024/03/15,11:42:24,照片已傳送
Account,敏min,2024/03/15,11:47:15,我們目前有沒接到任何AGODA需取消的資訊喔，因您是AGODA平台預定，若有需取消或更改請詢問AGODA，我們無法做更動喔
User,J_賀凱🏄3/16,2024/03/15,11:47:55,"昨天我電話聯繫你們櫃檯 

櫃檯通知我需要先跟訂房部確認，我才能取消"
Account,AI自動回應訊息,2024/03/15,11:47:56,"J_賀凱🏄Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,J_賀凱🏄3/16,2024/03/15,11:48:11,您的意思是，我先取消後，再跟您訂房嗎
Account,敏min,2024/03/15,11:48:26,這邊確認過您是AGODA的訂單您要先跟AGODA平台做聯繫喔
User,J_賀凱🏄3/16,2024/03/15,11:48:51,Agoda平台說，需要先跟你們聯繫，同意取消才能取消
Account,龜地灣,2024/03/15,11:49:25,您先到我們官網預訂後，告知我們哪一張Agoda單號要更換成官網的訂單
Account,龜地灣,2024/03/15,11:49:50,在告知Agoda取消
User,J_賀凱🏄3/16,2024/03/15,11:58:11,請問官網的訂價跟agoda定價差異怎麼這麼大
User,J_賀凱🏄3/16,2024/03/15,11:58:30,目前沒有雙人房，無法訂購
User,J_賀凱🏄3/16,2024/03/15,14:13:45,"午安 

已請Agoda協助標示統一編號收據，故不另外再訂房"
Account,AI自動回應訊息,2024/03/15,14:13:45,"J_賀凱🏄Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,J_賀凱🏄3/16,2024/03/15,14:14:00,請協助三人房房型備註為三張小床
Account,AI自動回應訊息,2024/03/15,14:14:00,"J_賀凱🏄Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,J_賀凱🏄3/16,2024/03/15,14:14:01,謝謝
Account,AI自動回應訊息,2024/03/15,14:14:02,"J_賀凱🏄很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
Account,敏min,2024/03/15,14:23:08,貼圖已傳送
Account,敏min,2024/03/16,16:30:22,您好，請問今天是開車前來嗎
User,J_賀凱🏄3/16,2024/03/16,16:39:58,是的
User,J_賀凱🏄3/16,2024/03/16,16:40:04,約莫9-10點到
Account,敏min,2024/03/16,16:40:13,有幾台車呢
User,J_賀凱🏄3/16,2024/03/16,16:40:39,三台
Account,敏min,2024/03/16,16:40:48,好的
Account,敏min,2024/03/16,16:41:16,麻煩您到了之後先到櫃台辦理入住手續，會在指引您停車喔
Account,敏min,2024/03/16,16:41:20,謝謝您
Account,敏min,2024/03/16,23:26:42,您好，請問多久後會抵達呢
Account,敏min,2024/03/16,23:26:54,提醒您我們最晚入住時間為23點前喔
Account,敏min,2024/03/16,23:31:33,再麻煩先提供3台車的車牌號碼喔
