帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:35
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,AI自動回應訊息,2024/02/18,01:58:45,"FLIR-Kevin 楊Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,FLIR-Kevin3/30,2024/02/18,02:02:47,照片已傳送
Account,AI自動回應訊息,2024/02/18,02:02:48,"FLIR-Kevin 楊Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
Account,敏min,2024/02/18,13:59:41,您好，這邊幫您確認過了您預定的為3/30入住一晚，標準三人房1間+標準雙人房1間，訂單確認過後是沒有問題的喔
Account,敏min,2024/02/18,14:00:39,訂金也已經收到1968元，辦理入住時報您的大名即可
User,FLIR-Kevin3/30,2024/02/18,15:33:14,不好意思，我真的嚇到了，太不靠譜了，我會再改用訂房網的平台訂你們家，還是麻煩您請幫我辦理取消貴旅棧官網的預定。
Account,AI自動回應訊息,2024/02/18,15:33:14,"FLIR-Kevin 楊Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,FLIR-Kevin3/30,2024/02/18,15:33:43,也麻煩您協助推款
Account,AI自動回應訊息,2024/02/18,15:33:43,"FLIR-Kevin 楊很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
User,FLIR-Kevin3/30,2024/02/18,15:34:54,退款
Account,AI自動回應訊息,2024/02/18,15:34:55,"FLIR-Kevin 楊Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
Account,敏min,2024/02/19,16:19:09,待確認主管在與您回覆喔，謝謝您
Account,敏min,2024/02/19,16:53:06,"您好已為您取消RMPGP240004819，
我們將直接從您原刷卡之信用卡退刷，旅棧工作天數3-5個工作天，銀行工作天數以及退款日期請直接確認您的發卡銀行，謝謝您"
User,FLIR-Kevin3/30,2024/02/20,12:13:21,貼圖已傳送
Account,AI自動回應訊息,2024/02/20,12:13:21,貼圖已傳送
