帳號名稱,龜地灣旅棧
時區,'+09:00
下載時間,2025/12/06 06:35
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,00:03:01,好的謝謝我現在去訂
Account,敏min,2024/01/31,00:03:37,謝謝您
Account,敏min,2024/01/31,00:04:03,有問題可以在詢問喔
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,00:04:26,那不好意思那個四人房的床可以選嗎
Account,AI自動回應訊息,2024/01/31,00:04:26,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,00:07:31,還是說沒辦法選床
Account,AI自動回應訊息,2024/01/31,00:07:31,"𝓣𝓲𝓷𝓰Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
Account,敏min,2024/01/31,00:09:23,床型可以備註但是以每位客人需求的先後順序做安排喔
Account,敏min,2024/01/31,00:09:31,無法保證一定會有
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,00:09:34,好的謝謝
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,03:08:17,那個不好意思我訂購好了啊錢的部分我是要先匯嗎？
Account,AI自動回應訊息,2024/01/31,03:08:18,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,18:55:42,不好意思那個房間錢我要先匯嗎
Account,AI自動回應訊息,2024/01/31,18:55:43,"我們現場提供刷卡服務，同時官網線上刷卡和現場刷卡都是國旅卡特約商店 。(moon big smile)


[官網訂房支援付款方式]
1.ATM轉帳(自動對帳，入前日前三天無法使用)、線上刷卡(自動對帳)、Lline Pay付款(自動對帳)。
[現場付款支援付款方式]
1.現金  2.刷卡  3.Line Pay  4.台灣pay 5.Pi錢包 6.街口支付"
Account,敏min,2024/01/31,19:00:55,請問您的訂單編號?
Account,敏min,2024/01/31,19:54:13,官網預定時需支付訂金，請於保留期限內支付訂金，房間才會保留喔，謝謝您
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,19:57:53,我要看一下
Account,AI自動回應訊息,2024/01/31,19:57:54,"您可以立即詢問以下問題，例如：
・我要預約
・訂單查詢
・營業時間
・店家地址"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,19:58:54,這個
Account,AI自動回應訊息,2024/01/31,19:58:54,"您可以立即詢問以下問題，例如：
・我要預約
・訂單查詢
・營業時間
・店家地址"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,19:58:58,RMPGP240029677
Account,AI自動回應訊息,2024/01/31,19:58:58,"𝓣𝓲𝓷𝓰很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,19:59:41,所以我是要先支付定金這樣
Account,敏min,2024/01/31,19:59:56,您選擇的是ATM匯款，請於期限內匯款訂金，房間才會保留喔
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,20:00:19,好的謝謝啊哪個匯款帳號我要從哪裡看
Account,敏min,2024/01/31,20:00:38,我們都會寄EMAIL喔
Account,敏min,2024/01/31,20:00:48,麻煩您確認您的郵件
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,20:01:03,好的知道了我去看一下
Account,AI自動回應訊息,2024/01/31,20:01:04,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,𝓣𝓲𝓷𝓰2/12,2024/01/31,20:02:24,那不好意思我現在沒有卡我要無卡匯的話可以嗎
Account,AI自動回應訊息,2024/01/31,20:02:24,"我們現場提供刷卡服務，同時官網線上刷卡和現場刷卡都是國旅卡特約商店 。(moon big smile)


[官網訂房支援付款方式]
1.ATM轉帳(自動對帳，入前日前三天無法使用)、線上刷卡(自動對帳)、Lline Pay付款(自動對帳)。
[現場付款支援付款方式]
1.現金  2.刷卡  3.Line Pay  4.台灣pay 5.Pi錢包 6.街口支付"
Account,敏min,2024/02/01,12:46:21,不懂您的意思，網路轉帳也是不用卡片的，您可以試試看
User,𝓣𝓲𝓷𝓰2/12,2024/02/02,02:41:27,好的我明天先去匯訂金
Account,AI自動回應訊息,2024/02/02,02:41:28,"𝓣𝓲𝓷𝓰Sorry ~ 很抱歉
目前人員忙錄中，請您稍候
我們將會為您解答 (moon oops)

如已預訂完成或有訂單問題
麻煩提供您的「 訂單編號 」
以利加速查詢作業，謝謝(moon big smile)"
User,𝓣𝓲𝓷𝓰2/12,2024/02/02,18:38:56,那個不好意思
Account,AI自動回應訊息,2024/02/02,18:38:57,"謝謝您的訊息 (moon wink)

此為自動回覆系統，敬請耐心等候客服人員與您聯絡。

訂單問題可以先提供訂單編號，以利客服人員作業縮減等待時間(moon big smile)"
User,𝓣𝓲𝓷𝓰2/12,2024/02/02,18:39:10,我已經轉訂金過去了
Account,AI自動回應訊息,2024/02/02,18:39:11,"𝓣𝓲𝓷𝓰很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
Account,敏min,2024/02/02,19:33:51,麻煩確認EMAIL有沒有收到確認信喔
User,𝓣𝓲𝓷𝓰2/12,2024/02/02,19:36:11,照片已傳送
Account,敏min,2024/02/02,19:36:43,當天剩餘床型為4張單人床喔
Account,敏min,2024/02/02,19:36:52,謝謝您
User,𝓣𝓲𝓷𝓰2/12,2024/02/02,19:37:04,沒關係 謝謝你
Account,AI自動回應訊息,2024/02/02,19:37:04,"𝓣𝓲𝓷𝓰很高興能為您服務，如有其他疑問
歡迎隨時與我們聯絡，謝謝(cony kiss)"
